,STNID,min,min_05,max_95,max,Latitude,Longitude,Name,FIPS_COUNTY,COUNTY_NAME,AVG_WEEKLY_WAGE
4519,USC00323621,-1.9,0.45,80.85,82.2,47.9217,-97.0981,GRAND FORKS UNIV NWS,38035,"Grand Forks County, North Dakota",855
4520,USC00325013,-4.2,-1.75,79.85,81.7,47.8742,-97.7106,LARIMORE 4SW,38035,"Grand Forks County, North Dakota",855
4521,USW00014916,-3.6,-1.45,80.65,82.0,47.9428,-97.1839,GRAND FORKS INTL AP,38035,"Grand Forks County, North Dakota",855
4522,USC00323705,5.4,7.15,83.0,86.3,47.4011,-103.2072,GRASSY BUTTE 2ENE,38053,"McKenzie County, North Dakota",1556
4523,USC00324571,3.3,4.75,84.1,86.5,47.8967,-102.9208,KEENE 3S,38053,"McKenzie County, North Dakota",1556
4524,USC00329233,1.5,3.1500000000000004,83.30000000000001,86.1,47.8039,-103.2892,WATFORD CITY,38053,"McKenzie County, North Dakota",1556
4525,USC00329246,2.5,4.1,85.55,87.8,47.6,-103.2597,WATFORD CITY 14S,38053,"McKenzie County, North Dakota",1556
4526,USC00323908,-1.4,0.9500000000000001,82.95,84.4,46.0667,-96.9,HANKINSON,38077,"Richland County, North Dakota",816
4527,USC00325186,0.9,2.95,82.5,83.5,46.0725,-97.1461,LIDGERWOOD,38077,"Richland County, North Dakota",816
4528,USC00325754,-0.8,1.2000000000000002,83.4,84.6,46.4025,-97.2381,MC LEOD 3 E,38077,"Richland County, North Dakota",816
4529,USC00329100,1.3,3.3499999999999996,83.25,84.8,46.3233,-96.6108,WAHPETON 3 N,38077,"Richland County, North Dakota",816
4530,USC00323963,-5.3,-3.3,80.9,82.7,48.9989,-99.3464,HANSBORO 4 NNE,38095,"Towner County, North Dakota",806
4531,USC00324083,1.2,3.0,81.6,84.0,46.5172,-100.3486,HAZELTON 4NW,38029,"Emmons County, North Dakota",671
4532,USC00325210,0.9,2.9,83.75,86.0,46.2667,-100.2306,LINTON,38029,"Emmons County, North Dakota",671
4533,USC00325211,2.2,4.3,83.75,87.2,46.3022,-100.3258,LINTON 5NW,38029,"Emmons County, North Dakota",671
4534,USC00324178,4.3,5.55,83.6,85.6,45.9925,-102.6442,HETTINGER,38001,"Adams County, North Dakota",818
4535,USC00324180,4.9,5.85,84.95,87.0,46.0044,-102.6472,HETTINGER EXP STN,38001,"Adams County, North Dakota",818
4536,USW00094038,4.9,6.0,83.35,85.4,46.0139,-102.6547,HETTINGER MUNI AP,38001,"Adams County, North Dakota",818
4537,USC00324203,-1.4,1.0,81.45,82.8,47.4389,-97.0664,HILLSBORO 3 N,38097,"Traill County, North Dakota",824
4538,USC00325660,-3.5,-1.1,81.2,81.6,47.4989,-97.3514,MAYVILLE,38097,"Traill County, North Dakota",824
4539,USC00324958,-6.5,-4.6,76.65,78.1,48.7622,-98.3447,LANGDON EXP FARM,38019,"Cavalier County, North Dakota",779
4540,USC00325078,-3.4,-2.05,80.35,82.0,48.2881,-99.4317,LEEDS,38005,"Benson County, North Dakota",750
4541,USC00325848,-3.2,-1.2000000000000002,79.05,81.2,48.0781,-99.2656,MINNEWAUKAN,38005,"Benson County, North Dakota",750
4542,USC00325764,-3.0,-1.55,81.05,82.5,47.7619,-98.1817,MC VILLE,38063,"Nelson County, North Dakota",646
4543,USC00327027,-4.8,-2.8,79.05,80.5,48.0356,-98.01,PETERSBURG 2 N,38063,"Nelson County, North Dakota",646
4544,USC00326025,-1.8,-0.2,80.05,82.2,48.7603,-101.5089,MOHALL,38075,"Renville County, North Dakota",699
4545,USC00326155,3.7,4.6,84.80000000000001,86.5,46.3719,-102.3164,MOTT,38041,"Hettinger County, North Dakota",805
4546,USC00326315,5.6,6.85,83.9,86.0,46.5414,-102.8692,NEW ENGLAND,38041,"Hettinger County, North Dakota",805
4547,USC00327047,-0.2,1.9,82.65,84.9,47.1167,-99.5333,PETTIBONE,38043,"Kidder County, North Dakota",688
4548,USC00328366,1.2,2.75,82.35,84.1,46.8917,-99.9325,STEELE 3N,38043,"Kidder County, North Dakota",688
4549,USC00328850,0.1,1.3,83.1,85.4,47.1333,-100.0,TUTTLE,38043,"Kidder County, North Dakota",688
4550,USC00328853,-3.1,0.05,78.55,80.2,47.3014,-99.9189,TUTTLE 12NNE,38043,"Kidder County, North Dakota",688
4551,USW00054937,0.5,1.5,80.25,83.0,46.7703,-99.4778,JAMESTOWN 38 WSW,38043,"Kidder County, North Dakota",688
4552,USC00327704,-4.9,-3.2,81.0,82.6,48.3542,-99.9925,RUGBY,38069,"Pierce County, North Dakota",781
4553,USC00328276,-1.2,0.35,79.95,82.1,48.3567,-102.4117,STANLEY 3 NNW,38061,"Mountrail County, North Dakota",1357
4554,USC00328737,0.0,1.6,84.1,86.3,48.3989,-102.9181,TIOGA 1E,38105,"Williams County, North Dakota",1561
4555,USC00329430,3.9,5.4,85.65,88.1,48.1375,-103.7372,WILLISTON EXP FARM,38105,"Williams County, North Dakota",1561
4556,USW00094014,-0.5,1.25,83.9,86.4,48.1739,-103.6367,WILLISTON SLOULIN INTL A,38105,"Williams County, North Dakota",1561
4557,USC00328937,-3.2,-0.9,81.25,82.6,46.9558,-98.0203,VALLEY CITY 3 NNW,38003,"Barnes County, North Dakota",761
4558,USC00330061,22.0,22.85,82.6,83.2,41.0803,-81.5169,AKRON,39153,"Summit County, Ohio",1003
4559,USW00014813,19.0,20.45,81.85,83.1,41.0375,-81.4642,AKRON FULTON INTL AP,39153,"Summit County, Ohio",1003
4560,USW00014895,18.8,20.0,81.3,82.3,40.9167,-81.4333,AKRON CANTON RGNL AP,39153,"Summit County, Ohio",1003
4561,USC00330256,17.0,18.35,82.05,83.2,40.8333,-82.35,ASHLAND 2 SW,39005,"Ashland County, Ohio",751
4562,USC00330264,17.9,19.05,79.4,80.6,41.85,-80.8,ASHTABULA,39007,"Ashtabula County, Ohio",728
4563,USC00332251,15.8,16.95,80.6,81.6,41.6833,-80.6667,DORSET,39007,"Ashtabula County, Ohio",728
4564,USW00004857,19.5,20.25,79.4,80.7,41.7781,-80.6958,ASHTABULA CO AP,39007,"Ashtabula County, Ohio",728
4565,USC00330279,20.2,21.55,82.6,83.1,39.3428,-82.0964,ATHENS 1 N,39009,"Athens County, Ohio",817
4566,USC00330430,19.2,20.4,82.2,82.7,39.9917,-81.185,BARNESVILLE,39013,"Belmont County, Ohio",815
4567,USC00330563,17.0,18.3,82.1,83.0,40.3533,-83.7747,BELLEFONTAINE,39091,"Logan County, Ohio",857
4568,USC00330676,20.5,21.4,84.65,85.0,39.5475,-81.6283,BEVERLY STP,39167,"Washington County, Ohio",915
4569,USC00334927,21.5,22.55,84.7,85.2,39.4089,-81.4328,MARIETTA WWTP,39167,"Washington County, Ohio",915
4570,USC00335939,20.7,21.85,83.8,84.7,39.3933,-81.2192,NEWPORT,39167,"Washington County, Ohio",915
4571,USC00330862,16.8,18.25,83.0,84.6,41.3831,-83.6111,BOWLING GREEN WWTP,39173,"Wood County, Ohio",934
4572,USC00333874,19.1,20.5,83.2,84.8,41.2167,-83.7667,HOYTVILLE 2 NE,39173,"Wood County, Ohio",934
4573,USW00004848,18.6,19.85,83.15,85.0,41.5631,-83.4764,TOLEDO METCALF FLD,39173,"Wood County, Ohio",934
4574,USC00331042,16.0,17.35,83.3,85.0,41.4619,-84.5272,BRYAN 2 SE,39171,"Williams County, Ohio",804
4575,USC00335438,15.6,17.200000000000003,82.4,83.9,41.5886,-84.585,MONTPELIER,39171,"Williams County, Ohio",804
4576,USC00331072,17.3,18.55,82.25,83.5,40.8128,-82.9694,BUCYRUS,39033,"Crawford County, Ohio",781
4577,USC00333021,16.7,18.0,83.4,83.8,40.7236,-82.8,GALION WTR WKS,39033,"Crawford County, Ohio",781
4578,USC00331152,16.8,17.9,80.55,81.2,40.2686,-80.9981,CADIZ,39067,"Harrison County, Ohio",937
4579,USC00331175,18.0,19.1,82.4,83.2,39.7161,-81.4642,CALDWELL 3 SE,39121,"Noble County, Ohio",772
4580,USC00337559,16.7,18.15,83.7,84.3,39.9222,-81.4347,SENECAVILLE LAKE,39121,"Noble County, Ohio",772
4581,USC00331197,21.6,22.6,84.7,85.5,40.0167,-81.5833,CAMBRIDGE,39059,"Guernsey County, Ohio",819
4582,USC00331245,14.1,15.649999999999999,81.6,82.4,41.0167,-80.7667,CANFIELD 1 S,39099,"Mahoning County, Ohio",772
4583,USC00331288,22.5,22.95,83.7,84.0,39.1469,-82.2194,CARPENTER 2 S,39105,"Meigs County, Ohio",588
4584,USC00331390,19.1,20.35,82.6,83.9,40.5694,-84.5364,CELINA 3 NE,39107,"Mercer County, Ohio",762
4585,USC00331404,16.9,18.25,83.05,84.0,40.3,-82.65,CENTERBURG 2 SE,39083,"Knox County, Ohio",830
4586,USC00332044,15.6,16.75,82.6,83.3,40.4397,-82.3039,DANVILLE 2 W,39083,"Knox County, Ohio",830
4587,USC00332956,14.0,15.95,81.55,82.5,40.4167,-82.5333,FREDERICKTOWN 4 S,39083,"Knox County, Ohio",830
4588,USC00331458,14.5,15.75,79.85,80.8,41.5833,-81.1833,CHARDON,39055,"Geauga County, Ohio",834
4589,USC00331515,21.5,22.65,84.9,85.2,39.1547,-84.6233,CHEVIOT,39061,"Hamilton County, Ohio",1284
4590,USC00331550,22.0,23.15,85.4,85.9,39.1169,-84.6961,CINCINNATI FERNBANK,39061,"Hamilton County, Ohio",1284
4591,USC00335188,20.2,21.95,87.4,87.7,39.2,-84.7,MIAMITOWN,39061,"Hamilton County, Ohio",1284
4592,USW00093812,22.1,23.25,86.3,86.8,39.1033,-84.4189,CINCINNATI LUNKEN AP,39061,"Hamilton County, Ohio",1284
4593,USC00331528,20.4,21.6,85.0,85.7,39.3744,-83.0036,CHILLICOTHE MOUND CITY,39141,"Ross County, Ohio",905
4594,USC00331536,22.5,23.55,85.9,86.3,38.7983,-84.173,CHILO MELDAHL L&D,39025,"Clermont County, Ohio",872
4595,USC00335268,20.7,21.65,86.6,87.1,39.1814,-84.2867,MILFORD,39025,"Clermont County, Ohio",872
4596,USC00331541,17.1,18.05,81.1,82.1,41.0517,-81.9361,CHIPPEWA LAKE,39103,"Medina County, Ohio",865
4597,USC00331592,20.8,22.05,84.2,85.0,39.6106,-82.9547,CIRCLEVILLE,39129,"Pickaway County, Ohio",884
4598,USC00331783,18.2,19.8,85.55,86.8,39.9047,-82.92,COLUMBUS VLY CROSSING,39049,"Franklin County, Ohio",1187
4599,USC00338951,20.7,21.95,84.85,85.9,40.1264,-82.9433,WESTERVILLE,39049,"Franklin County, Ohio",1187
4600,USW00004804,20.6,21.55,83.7,84.6,40.0781,-83.0781,COLUMBUS OHIO STATE UNIV,39049,"Franklin County, Ohio",1187
4601,USW00014821,22.3,23.5,84.35,85.2,39.9914,-82.8808,COLUMBUS PORT COLUMBUS I,39049,"Franklin County, Ohio",1187
4602,USC00331890,20.0,21.1,83.05,83.8,40.2403,-81.8711,COSHOCTON WPC PLT,39031,"Coshocton County, Ohio",813
4603,USC00331905,18.4,19.95,81.9,82.8,40.3708,-81.7908,COSHOCTON AG RSCH STN,39031,"Coshocton County, Ohio",813
4604,USW00054851,19.3,20.85,80.6,81.1,40.3667,-81.7828,COSHOCTON 8 NNE,39031,"Coshocton County, Ohio",813
4605,USC00332067,21.4,22.75,86.7,87.8,39.7633,-84.1911,DAYTON MCD,39113,"Montgomery County, Ohio",950
4606,USW00053859,20.5,22.1,83.5,84.0,39.5936,-84.2264,DAYTON WRIGHT BROS AP,39113,"Montgomery County, Ohio",950
4607,USW00093815,20.0,21.2,83.2,84.1,39.9061,-84.2186,DAYTON INTL AP,39113,"Montgomery County, Ohio",950
4608,USC00332098,16.9,18.4,83.35,84.9,41.2778,-84.3853,DEFIANCE,39039,"Defiance County, Ohio",865
4609,USC00333722,15.8,17.5,83.75,85.3,41.3214,-84.7475,HICKSVILLE,39039,"Defiance County, Ohio",865
4610,USW00004851,17.1,18.45,82.85,84.3,41.3375,-84.4289,DEFIANCE MEM AP,39039,"Defiance County, Ohio",865
4611,USC00332119,18.7,19.65,84.35,85.3,40.3175,-83.0739,DELAWARE,39041,"Delaware County, Ohio",1256
4612,USC00332160,18.8,20.1,83.3,84.0,40.3886,-81.3433,DENISON WTR WKS,39157,"Tuscarawas County, Ohio",750
4613,USC00335894,18.1,18.95,83.55,84.3,40.4878,-81.4317,NEW PHILADELPHIA,39157,"Tuscarawas County, Ohio",750
4614,USW00004852,20.8,21.35,83.2,83.5,40.4719,-81.4236,NEW PHILADELPHIA FLD,39157,"Tuscarawas County, Ohio",750
4615,USC00332485,16.8,18.3,84.4,85.4,39.7347,-84.6336,EATON,39135,"Preble County, Ohio",822
4616,USC00332599,20.7,21.8,84.1,85.3,41.3833,-82.05,ELYRIA 3 E,39093,"Lorain County, Ohio",860
4617,USC00336196,16.9,18.3,81.85,83.1,41.2667,-82.2167,OBERLIN,39093,"Lorain County, Ohio",860
4618,USW00004849,18.8,20.4,81.85,83.6,41.3461,-82.1794,ELYRIA LORAIN CO AP,39093,"Lorain County, Ohio",860
4619,USC00332651,20.7,21.85,87.7,88.0,39.35,-84.5833,FAIRFIELD,39017,"Butler County, Ohio",1016
4620,USW00053855,20.8,21.7,85.65,86.6,39.3644,-84.5247,HAMILTON BUTLER CO RGNL,39017,"Butler County, Ohio",1016
4621,USC00332791,19.2,20.6,83.2,84.7,41.0461,-83.6622,FINDLAY WPCC,39063,"Hancock County, Ohio",1048
4622,USW00014825,18.7,20.15,82.7,84.2,41.0136,-83.6686,FINDLAY AP,39063,"Hancock County, Ohio",1048
4623,USC00332928,20.7,21.55,85.2,85.6,39.5536,-84.3189,FRANKLIN,39165,"Warren County, Ohio",1099
4624,USC00332974,17.2,18.55,83.45,85.0,41.3333,-83.1167,FREMONT,39143,"Sandusky County, Ohio",791
4625,USC00332976,19.0,20.4,83.0,84.4,41.3119,-83.1719,FREMONT AG STN,39143,"Sandusky County, Ohio",791
4626,USC00333029,24.2,25.65,89.3,89.8,38.8203,-82.1822,GALLIPOLIS,39053,"Gallia County, Ohio",732
4627,USC00333375,16.7,17.95,82.6,83.8,40.1,-84.65,GREENVILLE WTP,39037,"Darke County, Ohio",786
4628,USC00333500,20.7,21.95,83.3,83.8,39.6667,-80.8667,HANNIBAL L&D,39111,"Monroe County, Ohio",775
4629,USC00339299,19.8,21.45,82.4,83.6,39.7764,-81.1117,WOODSFIELD 2N,39111,"Monroe County, Ohio",775
4630,USC00333758,19.9,21.25,82.4,83.2,39.2333,-83.6092,HILLSBORO,39071,"Highland County, Ohio",675
4631,USC00333780,14.5,15.649999999999999,79.65,80.6,41.3,-81.15,HIRAM,39133,"Portage County, Ohio",866
4632,USC00333987,19.1,20.700000000000003,86.1,86.5,40.1167,-83.4833,IRWIN,39159,"Union County, Ohio",1075
4633,USC00334979,19.8,21.25,84.1,85.3,40.2411,-83.3669,MARYSVILLE,39159,"Union County, Ohio",1075
4634,USC00334004,20.4,21.35,84.0,84.5,39.08,-82.7078,JACKSON 3 NW,39079,"Jackson County, Ohio",677
4635,USC00334189,18.0,19.15,83.7,85.0,40.6489,-83.6061,KENTON,39065,"Hardin County, Ohio",705
4636,USC00334260,17.9,19.200000000000003,80.45,81.6,41.6167,-81.3,KIRTLAND-HOLDEN 2,39085,"Lake County, Ohio",926
4637,USC00336389,21.6,22.65,80.3,81.0,41.75,-81.3,PAINESVILLE 4 NW,39085,"Lake County, Ohio",926
4638,USC00334383,16.5,18.05,83.2,84.2,39.7333,-82.6333,LANCASTER 2 NW,39045,"Fairfield County, Ohio",732
4639,USC00334403,20.8,22.15,85.1,85.9,39.7156,-82.6072,LANCASTER,39045,"Fairfield County, Ohio",732
4640,USW00053844,21.3,22.2,85.1,86.0,39.7556,-82.6572,LANCASTER FAIRFIELD AP,39045,"Fairfield County, Ohio",732
4641,USC00334551,18.1,19.35,82.65,84.0,40.7247,-84.1294,LIMA WWTP,39003,"Allen County, Ohio",923
4642,USW00004850,19.2,20.4,83.05,84.6,40.7083,-84.0267,LIMA ALLEN CO AP,39003,"Allen County, Ohio",923
4643,USC00334672,18.3,19.0,83.95,84.4,39.5325,-82.3936,LOGAN,39073,"Hocking County, Ohio",625
4644,USC00334681,17.7,18.9,83.45,84.7,39.8833,-83.45,LONDON,39097,"Madison County, Ohio",830
4645,USC00334874,16.2,17.45,81.6,82.7,40.7667,-82.6167,MANSFIELD 5 W,39139,"Richland County, Ohio",781
4646,USW00014891,18.0,19.1,80.9,82.0,40.8203,-82.5178,MANSFIELD LAHM MUNI AP,39139,"Richland County, Ohio",781
4647,USC00334942,16.8,17.95,82.7,83.9,40.6167,-83.1333,MARION 2 N,39101,"Marion County, Ohio",811
4648,USW00004855,17.3,18.85,82.7,83.7,40.6161,-83.0636,MARION MUNI AP,39101,"Marion County, Ohio",811
4649,USC00335041,19.3,20.5,83.7,84.3,39.6522,-81.8561,MC CONNELLSVILLE LK 7,39115,"Morgan County, Ohio",720
4650,USC00335297,16.6,17.65,82.65,84.1,40.55,-81.9167,MILLERSBURG,39075,"Holmes County, Ohio",757
4651,USC00335315,18.6,19.75,80.6,81.5,40.7692,-80.8561,MILLPORT 4 NE,39029,"Columbiana County, Ohio",727
4652,USC00335356,19.8,20.9,84.9,85.6,41.15,-80.7833,MINERAL RIDGE WTR WKS,39155,"Trumbull County, Ohio",808
4653,USC00338769,16.2,16.95,81.9,82.7,41.2,-80.8167,WARREN 3 S,39155,"Trumbull County, Ohio",808
4654,USW00014852,18.7,19.75,80.8,81.7,41.2544,-80.6739,YOUNGSTOWN RGNL AP,39155,"Trumbull County, Ohio",808
4655,USC00335669,17.0,18.85,82.55,84.1,41.3939,-84.1144,NAPOLEON,39069,"Henry County, Ohio",782
4656,USC00335747,18.3,19.35,83.2,84.2,40.0875,-82.4128,NEWARK WATER WKS,39089,"Licking County, Ohio",863
4657,USW00004858,18.9,20.4,82.7,83.9,40.0228,-82.4625,NEWARK HEATH AP,39089,"Licking County, Ohio",863
4658,USC00335857,16.4,17.65,83.15,84.0,39.7333,-82.2156,NEW LEXINGTON 2 NW,39127,"Perry County, Ohio",765
4659,USC00336118,18.2,19.4,81.6,82.8,41.2667,-82.6167,NORWALK WWTP,39077,"Huron County, Ohio",785
4660,USC00336405,17.8,19.25,82.9,84.4,40.9461,-83.9614,PANDORA,39137,"Putnam County, Ohio",761
4661,USC00336465,15.4,16.85,82.6,84.1,41.1244,-84.5922,PAULDING,39125,"Paulding County, Ohio",757
4662,USC00336600,22.4,23.55,83.1,83.7,39.8386,-81.9167,PHILO 3 SW,39119,"Muskingum County, Ohio",798
4663,USW00093824,20.2,21.35,83.3,83.9,39.9444,-81.8922,ZANESVILLE MUNI AP,39119,"Muskingum County, Ohio",798
4664,USC00336650,19.2,20.55,84.15,85.2,40.1311,-84.2342,PIQUA WWTP,39109,"Miami County, Ohio",845
4665,USC00336781,23.5,24.6,86.5,86.7,38.7569,-82.8872,PORTSMOUTH-SCIOTOVILLE,39145,"Scioto County, Ohio",726
4666,USC00336882,19.0,20.75,80.2,81.1,41.65,-82.8,PUT-IN-BAY,39123,"Ottawa County, Ohio",944
4667,USC00337120,17.8,18.35,86.0,86.4,38.7872,-83.7972,RIPLEY EXP FARM,39015,"Brown County, Ohio",646
4668,USC00337693,16.7,18.1,83.5,84.7,40.2706,-84.1506,SIDNEY 1 S,39149,"Shelby County, Ohio",934
4669,USC00337857,22.8,24.3,86.7,87.5,38.4239,-82.5936,SOUTH POINT,39087,"Lawrence County, Ohio",681
4670,USC00338810,19.7,20.95,85.2,85.7,38.7003,-82.4736,WATERLOO,39087,"Lawrence County, Ohio",681
4671,USC00337935,18.0,19.3,83.4,84.2,39.9667,-83.8167,SPRINGFIELD NEW WWKS,39023,"Clark County, Ohio",812
4672,USC00338025,19.6,20.55,82.6,83.1,40.3764,-80.6283,STEUBENVILLE,39081,"Jefferson County, Ohio",834
4673,USC00466442,20.3,20.75,82.9,83.6,40.5261,-80.6275,NEW CUMBERLAND L/D,39081,"Jefferson County, Ohio",834
4674,USC00338313,17.9,19.2,83.2,84.5,41.1167,-83.1667,TIFFIN,39147,"Seneca County, Ohio",721
4675,USC00338366,21.1,22.1,84.45,86.0,41.65,-83.5333,TOLEDO BLADE,39095,"Lucas County, Ohio",1003
4676,USW00094830,18.0,19.3,83.45,85.0,41.5886,-83.8014,TOLEDO EXPRESS AP,39095,"Lucas County, Ohio",1003
4677,USC00338534,17.4,18.6,83.1,84.3,40.8333,-83.2833,UPPER SANDUSKY,39175,"Wyandot County, Ohio",845
4678,USC00338552,19.0,20.1,83.6,84.7,40.0986,-83.7822,URBANA WWTP,39021,"Champaign County, Ohio",841
4679,USC00338609,17.3,18.45,83.55,85.2,40.8494,-84.5808,VAN WERT 1 S,39161,"Van Wert County, Ohio",763
4680,USC00338794,20.7,21.85,82.7,83.3,39.5467,-83.4153,WASHINGTON COURT HOUSE,39047,"Fayette County, Ohio",702
4681,USC00338822,15.5,16.799999999999997,82.15,83.9,41.5183,-84.1453,WAUSEON WTP,39051,"Fulton County, Ohio",804
4682,USC00338830,20.0,21.1,85.9,86.5,39.1114,-82.9797,WAVERLY,39131,"Pike County, Ohio",973
4683,USC00339219,19.6,20.8,83.6,84.4,39.4833,-83.8167,WILMINGTON 3 N,39027,"Clinton County, Ohio",988
4684,USW00013841,20.6,21.75,83.6,84.1,39.4203,-83.8217,CINCINNATI,39027,"Clinton County, Ohio",988
4685,USC00339312,17.8,18.95,82.45,83.4,40.7833,-81.9167,WOOSTER EXP STN,39169,"Wayne County, Ohio",927
4686,USW00004842,18.8,19.95,81.7,83.3,40.8731,-81.8867,WOOSTER WAYNE CO AP,39169,"Wayne County, Ohio",927
4687,USC00339361,22.7,23.75,82.85,83.8,39.6167,-83.9,XENIA 6 SSE,39057,"Greene County, Ohio",1058
4688,USC00340010,26.2,26.7,93.15,94.9,34.8083,-98.0233,ACME MESONET,40051,"Grady County, Oklahoma",824
4689,USC00341750,25.2,26.2,95.75,97.0,35.0489,-97.9158,CHICKASHA EXP STATION,40051,"Grady County, Oklahoma",824
4690,USC00340017,26.4,27.5,93.65,94.9,34.7864,-96.685,ADA,40123,"Pontotoc County, Oklahoma",846
4691,USC00340028,22.9,24.95,91.2,92.5,36.4008,-95.3,ADAIR 3SW,40097,"Mayes County, Oklahoma",850
4692,USC00347309,24.3,25.15,91.45,93.0,36.3092,-95.3297,PRYOR,40097,"Mayes County, Oklahoma",850
4693,USC00348380,27.1,28.3,91.55,92.8,36.3894,-95.0597,SPAVINAW,40097,"Mayes County, Oklahoma",850
4694,USC00340179,24.4,25.45,96.05,96.9,34.5903,-99.3344,ALTUS IRIG RSCH STN,40065,"Jackson County, Oklahoma",742
4695,USC00340184,27.0,27.75,95.5,96.6,34.8847,-99.2964,ALTUS DAM,40075,"Kiowa County, Oklahoma",624
4696,USW00093986,25.8,26.65,95.15,96.3,34.9894,-99.0525,HOBART MUNI AP,40075,"Kiowa County, Oklahoma",624
4697,USC00340193,19.2,19.6,94.85,96.3,36.8014,-98.6878,ALVA 1W,40151,"Woods County, Oklahoma",940
4698,USC00343358,16.3,17.5,93.65,94.6,36.7647,-99.1128,FREEDOM,40151,"Woods County, Oklahoma",940
4699,USC00349404,21.5,22.15,94.45,95.7,36.5758,-98.8797,WAYNOKA,40151,"Woods County, Oklahoma",940
4700,USC00340224,22.6,23.75,92.85,94.1,35.0619,-98.1989,ANADARKO 3 E,40015,"Caddo County, Oklahoma",783
4701,USC00341504,24.7,25.65,93.75,94.8,35.1756,-98.5794,CARNEGIE 5 NE,40015,"Caddo County, Oklahoma",783
4702,USC00340256,27.5,28.55,93.0,94.8,34.2208,-95.615,ANTLERS,40127,"Pushmataha County, Oklahoma",607
4703,USC00349023,27.2,27.9,92.65,94.4,34.6147,-95.2803,TUSKAHOMA,40127,"Pushmataha County, Oklahoma",607
4704,USC00340292,30.7,31.9,94.25,96.0,34.1772,-97.1617,ARDMORE,40019,"Carter County, Oklahoma",847
4705,USC00344001,25.6,26.65,94.15,95.7,34.2331,-97.4203,HEALDTON 3 E,40019,"Carter County, Oklahoma",847
4706,USC00340332,21.6,21.95,91.0,92.0,36.1669,-99.7214,ARNETT 3NE,40045,"Ellis County, Oklahoma",799
4707,USW00013975,20.1,20.65,93.05,94.0,36.2967,-99.7689,GAGE AP,40045,"Ellis County, Oklahoma",799
4708,USC00340391,26.2,27.1,93.6,95.0,34.3983,-96.14,ATOKA,40005,"Atoka County, Oklahoma",605
4709,USC00345713,29.0,30.25,94.6,96.2,34.3094,-95.8672,MCGEE CREEK DAM,40005,"Atoka County, Oklahoma",605
4710,USC00340535,24.2,25.0,92.45,93.7,36.5653,-96.1664,BARNSDALL,40113,"Osage County, Oklahoma",752
4711,USC00340546,21.4,22.7,92.6,94.3,36.7619,-96.0117,BARTLESVILLE 3,40113,"Osage County, Oklahoma",752
4712,USC00344393,22.5,23.1,91.7,92.7,36.9167,-96.1,HULAH DAM,40113,"Osage County, Oklahoma",752
4713,USC00346935,24.3,25.25,92.45,93.5,36.6692,-96.3472,PAWHUSKA,40113,"Osage County, Oklahoma",752
4714,USW00003959,23.2,24.15,92.6,93.6,36.7683,-96.0261,BARTLESVILLE F P FLD,40113,"Osage County, Oklahoma",752
4715,USC00340567,24.0,25.1,89.9,91.4,34.385,-94.8981,BATTIEST,40089,"McCurtain County, Oklahoma",710
4716,USC00341162,27.3,28.55,92.65,94.5,34.0497,-94.7381,BROKEN BOW 1 N,40089,"McCurtain County, Oklahoma",710
4717,USC00341168,29.3,30.45,93.55,95.1,34.1333,-94.7,BROKEN BOW DAM,40089,"McCurtain County, Oklahoma",710
4718,USC00344451,27.4,28.0,93.15,94.4,33.9336,-94.8278,IDABEL,40089,"McCurtain County, Oklahoma",710
4719,USC00347080,28.4,30.25,92.9,94.5,34.1167,-95.0833,PINE CREEK DAM,40089,"McCurtain County, Oklahoma",710
4720,USC00348285,24.3,25.75,90.7,92.1,34.4678,-94.6428,SMITHVILLE,40089,"McCurtain County, Oklahoma",710
4721,USC00340593,18.5,18.8,93.4,94.5,36.8125,-100.5308,BEAVER,40007,"Beaver County, Oklahoma",828
4722,USC00343489,21.7,22.25,92.65,93.8,36.85,-100.0569,GATE,40007,"Beaver County, Oklahoma",828
4723,USC00349017,19.2,19.6,93.0,93.9,36.8136,-100.8636,TURPIN 4 SSE,40007,"Beaver County, Oklahoma",828
4724,USC00340755,21.8,23.05,93.15,94.0,36.5297,-97.4472,BILLINGS,40103,"Noble County, Oklahoma",1205
4725,USC00347012,24.5,25.25,93.6,94.5,36.2886,-97.2897,PERRY,40103,"Noble County, Oklahoma",1205
